Copyright 1986-2020 Xilinx, Inc. All Rights Reserved.
-----------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2020.2 (lin64) Build 3064766 Wed Nov 18 09:12:47 MST 2020
| Date         : Thu Oct  3 05:06:14 2024
| Host         : 9fc2dc5cfc60 running 64-bit unknown
| Command      : report_utilization -hierarchical -file /workspace/logicnets/mnist_xs_util.txt
| Design       : logicnet_0
| Device       : xcvu9pflgb2104-2
| Design State : Synthesized
-----------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+----------------------------+-------------------------+------------+------------+---------+------+------+--------+--------+------+------------+
|          Instance          |          Module         | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs | RAMB36 | RAMB18 | URAM | DSP Blocks |
|     ens0_layer1_N82_inst   |         ens0_layer1_N82 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N836_inst  |        ens0_layer1_N836 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N840_inst  |        ens0_layer1_N840 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N842_inst  |        ens0_layer1_N842 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N846_inst  |        ens0_layer1_N846 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N84_inst   |         ens0_layer1_N84 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N852_inst  |        ens0_layer1_N852 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N854_inst  |        ens0_layer1_N854 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N855_inst  |        ens0_layer1_N855 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N856_inst  |        ens0_layer1_N856 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N862_inst  |        ens0_layer1_N862 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N866_inst  |        ens0_layer1_N866 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N86_inst   |         ens0_layer1_N86 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N874_inst  |        ens0_layer1_N874 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N875_inst  |        ens0_layer1_N875 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N877_inst  |        ens0_layer1_N877 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N878_inst  |        ens0_layer1_N878 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N879_inst  |        ens0_layer1_N879 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N882_inst  |        ens0_layer1_N882 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N883_inst  |        ens0_layer1_N883 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N887_inst  |        ens0_layer1_N887 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N88_inst   |         ens0_layer1_N88 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N890_inst  |        ens0_layer1_N890 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N896_inst  |        ens0_layer1_N896 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N897_inst  |        ens0_layer1_N897 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N898_inst  |        ens0_layer1_N898 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N89_inst   |         ens0_layer1_N89 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N8_inst    |          ens0_layer1_N8 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N904_inst  |        ens0_layer1_N904 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N905_inst  |        ens0_layer1_N905 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N909_inst  |        ens0_layer1_N909 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N910_inst  |        ens0_layer1_N910 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N912_inst  |        ens0_layer1_N912 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N914_inst  |        ens0_layer1_N914 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N915_inst  |        ens0_layer1_N915 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N918_inst  |        ens0_layer1_N918 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N920_inst  |        ens0_layer1_N920 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N922_inst  |        ens0_layer1_N922 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N925_inst  |        ens0_layer1_N925 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N927_inst  |        ens0_layer1_N927 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N931_inst  |        ens0_layer1_N931 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N936_inst  |        ens0_layer1_N936 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N93_inst   |         ens0_layer1_N93 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N940_inst  |        ens0_layer1_N940 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N945_inst  |        ens0_layer1_N945 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N946_inst  |        ens0_layer1_N946 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N947_inst  |        ens0_layer1_N947 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N950_inst  |        ens0_layer1_N950 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N952_inst  |        ens0_layer1_N952 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N955_inst  |        ens0_layer1_N955 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N957_inst  |        ens0_layer1_N957 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N958_inst  |        ens0_layer1_N958 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N95_inst   |         ens0_layer1_N95 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N961_inst  |        ens0_layer1_N961 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N962_inst  |        ens0_layer1_N962 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N963_inst  |        ens0_layer1_N963 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N965_inst  |        ens0_layer1_N965 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N967_inst  |        ens0_layer1_N967 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N971_inst  |        ens0_layer1_N971 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N974_inst  |        ens0_layer1_N974 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N976_inst  |        ens0_layer1_N976 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N977_inst  |        ens0_layer1_N977 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N979_inst  |        ens0_layer1_N979 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N97_inst   |         ens0_layer1_N97 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N980_inst  |        ens0_layer1_N980 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N981_inst  |        ens0_layer1_N981 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N987_inst  |        ens0_layer1_N987 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N988_inst  |        ens0_layer1_N988 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer1_N9_inst    |          ens0_layer1_N9 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|   ens0_layer1_reg          |   myreg__parameterized0 |         90 |         90 |       0 |    0 |  986 |      0 |      0 |    0 |          0 |
|   ens0_layer2_inst         |             ens0_layer2 |        186 |        186 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N0_inst    |          ens0_layer2_N0 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N102_inst  |        ens0_layer2_N102 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N104_inst  |        ens0_layer2_N104 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N106_inst  |        ens0_layer2_N106 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N108_inst  |        ens0_layer2_N108 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N10_inst   |         ens0_layer2_N10 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N110_inst  |        ens0_layer2_N110 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N114_inst  |        ens0_layer2_N114 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N115_inst  |        ens0_layer2_N115 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N117_inst  |        ens0_layer2_N117 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N118_inst  |        ens0_layer2_N118 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N119_inst  |        ens0_layer2_N119 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N11_inst   |         ens0_layer2_N11 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N121_inst  |        ens0_layer2_N121 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N122_inst  |        ens0_layer2_N122 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N123_inst  |        ens0_layer2_N123 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N124_inst  |        ens0_layer2_N124 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N125_inst  |        ens0_layer2_N125 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N12_inst   |         ens0_layer2_N12 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N13_inst   |         ens0_layer2_N13 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N15_inst   |         ens0_layer2_N15 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N17_inst   |         ens0_layer2_N17 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N21_inst   |         ens0_layer2_N21 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N23_inst   |         ens0_layer2_N23 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N24_inst   |         ens0_layer2_N24 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N26_inst   |         ens0_layer2_N26 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N30_inst   |         ens0_layer2_N30 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N31_inst   |         ens0_layer2_N31 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N33_inst   |         ens0_layer2_N33 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N34_inst   |         ens0_layer2_N34 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N36_inst   |         ens0_layer2_N36 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N37_inst   |         ens0_layer2_N37 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N38_inst   |         ens0_layer2_N38 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N39_inst   |         ens0_layer2_N39 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N43_inst   |         ens0_layer2_N43 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N47_inst   |         ens0_layer2_N47 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N48_inst   |         ens0_layer2_N48 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer2_N49_inst   |         ens0_layer2_N49 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
